ID,RA,DEC,FREQ,SigmaSN,SigmaSp,SN,P,PE1,PE2,PSim,PSimE1,PSimE2,PPesimistic,PPesimisticE1,PPesimisticE2,PSimPesimistic,PSimPesimisticE1,PSimPesimisticE2
Survey_EL.5242,10:00:55.223,+02:34:32.817,344.743,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5243,10:00:54.379,+02:34:43.214,344.8,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5244,10:00:53.963,+02:34:36.579,344.766,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5245,10:00:54.917,+02:34:41.367,343.625,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5246,10:00:53.886,+02:34:38.016,341.878,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5247,10:00:55.278,+02:34:35.006,343.351,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5248,10:00:54.698,+02:34:40.752,343.887,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5249,10:00:54.388,+02:34:24.336,342.643,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5250,10:00:54.945,+02:34:27.824,342.426,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5251,10:00:55.355,+02:34:36.306,344.15,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5252,10:00:55.045,+02:34:41.230,341.456,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5253,10:00:54.032,+02:34:38.289,342.951,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5254,10:00:53.904,+02:34:40.615,344.743,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5255,10:00:53.977,+02:34:26.866,342.883,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5256,10:00:55.104,+02:34:30.765,343.111,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5257,10:00:54.812,+02:34:27.482,343.99,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5258,10:00:53.831,+02:34:38.358,342.905,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5259,10:00:54.798,+02:34:28.371,344.663,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5260,10:00:54.424,+02:34:35.485,344.652,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5261,10:00:54.748,+02:34:38.631,343.59,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5262,10:00:54.821,+02:34:38.700,342.46,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5263,10:00:54.137,+02:34:29.534,342.803,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5264,10:00:55.196,+02:34:38.426,342.449,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5265,10:00:54.588,+02:34:32.475,342.54,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5266,10:00:54.798,+02:34:26.730,344.104,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5267,10:00:54.666,+02:34:32.544,343.556,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5268,10:00:54.620,+02:34:32.338,343.294,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5269,10:00:54.794,+02:34:28.440,342.232,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5270,10:00:54.502,+02:34:37.605,342.152,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5271,10:00:53.959,+02:34:40.820,342.951,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5272,10:00:54.337,+02:34:32.612,341.81,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5273,10:00:54.593,+02:34:34.527,342.563,1,2,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5274,10:00:54.671,+02:34:35.690,342.278,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5275,10:00:54.013,+02:34:28.303,341.581,1,1,3.0,0.67,0.39,0.33,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5276,10:00:53.881,+02:34:34.801,343.876,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5277,10:00:54.963,+02:34:35.827,343.944,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5278,10:00:55.310,+02:34:30.355,342.46,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5279,10:00:54.424,+02:34:25.225,341.627,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5280,10:00:53.936,+02:34:30.560,342.883,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5281,10:00:54.013,+02:34:42.120,344.001,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5282,10:00:55.081,+02:34:38.289,344.446,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5283,10:00:54.127,+02:34:33.296,342.209,0,2,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5284,10:00:54.986,+02:34:32.680,343.02,0,0,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5285,10:00:55.008,+02:34:32.475,341.581,0,2,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5286,10:00:54.935,+02:34:35.622,341.878,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5287,10:00:54.479,+02:34:46.771,341.935,1,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5288,10:00:54.155,+02:34:27.208,343.453,0,2,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5289,10:00:53.812,+02:34:29.397,341.833,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5290,10:00:53.904,+02:34:34.801,344.492,1,2,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5291,10:00:55.109,+02:34:37.263,342.232,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5292,10:00:54.470,+02:34:27.619,341.661,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5293,10:00:54.945,+02:34:27.277,344.424,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5294,10:00:54.552,+02:34:22.968,344.481,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5295,10:00:54.296,+02:34:25.498,341.502,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5296,10:00:54.570,+02:34:41.504,343.739,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5297,10:00:53.808,+02:34:36.374,342.723,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5298,10:00:55.296,+02:34:36.990,342.871,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5299,10:00:55.086,+02:34:43.282,344.252,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5300,10:00:54.292,+02:34:35.758,342.666,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5301,10:00:55.040,+02:34:27.482,343.67,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5302,10:00:53.949,+02:34:43.898,341.833,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5303,10:00:54.137,+02:34:34.596,341.502,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5304,10:00:55.173,+02:34:34.185,342.483,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5305,10:00:54.684,+02:34:38.358,342.848,1,2,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5306,10:00:54.369,+02:34:26.388,344.709,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5307,10:00:54.296,+02:34:45.471,342.769,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5308,10:00:55.250,+02:34:37.537,342.997,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5309,10:00:54.867,+02:34:29.260,344.697,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5310,10:00:54.205,+02:34:45.403,342.323,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5311,10:00:54.369,+02:34:37.605,343.556,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5312,10:00:54.004,+02:34:29.944,341.89,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5313,10:00:54.935,+02:34:38.700,342.769,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5314,10:00:54.342,+02:34:41.504,342.027,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5315,10:00:53.863,+02:34:39.657,342.586,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5316,10:00:54.561,+02:34:47.660,341.673,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5317,10:00:54.643,+02:34:23.583,342.711,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5318,10:00:54.004,+02:34:38.289,343.887,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5319,10:00:54.725,+02:34:26.935,343.282,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5320,10:00:53.977,+02:34:38.221,344.081,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5321,10:00:53.945,+02:34:29.260,343.465,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5322,10:00:54.397,+02:34:30.902,341.342,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5323,10:00:55.250,+02:34:39.384,344.207,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5324,10:00:54.082,+02:34:28.850,341.958,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5325,10:00:55.374,+02:34:36.511,341.57,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5326,10:00:55.045,+02:34:25.977,342.711,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5327,10:00:55.004,+02:34:27.824,342.803,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5328,10:00:55.173,+02:34:32.133,342.449,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5329,10:00:54.648,+02:34:41.914,344.458,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5330,10:00:54.552,+02:34:27.140,343.613,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5331,10:00:54.045,+02:34:41.504,342.301,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5332,10:00:53.708,+02:34:34.048,342.723,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5333,10:00:53.717,+02:34:35.006,342.517,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5334,10:00:54.963,+02:34:25.635,342.061,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5335,10:00:55.150,+02:34:33.364,342.677,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5336,10:00:53.867,+02:34:37.468,343.179,1,2,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5337,10:00:54.798,+02:34:43.693,342.072,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5338,10:00:53.858,+02:34:28.987,344.697,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5339,10:00:54.287,+02:34:41.572,342.62,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5340,10:00:54.032,+02:34:28.987,342.563,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5341,10:00:54.543,+02:34:29.602,341.353,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5342,10:00:54.958,+02:34:27.208,344.64,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5343,10:00:54.173,+02:34:34.254,344.446,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5344,10:00:54.018,+02:34:37.947,341.947,1,1,3.0,1.00,0.63,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5345,10:00:54.725,+02:34:38.973,342.141,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5346,10:00:54.748,+02:34:31.654,344.001,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5347,10:00:55.077,+02:34:31.244,344.081,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5348,10:00:54.616,+02:34:26.866,344.127,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5349,10:00:54.908,+02:34:44.856,342.597,1,2,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5350,10:00:54.803,+02:34:31.244,341.353,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5351,10:00:54.232,+02:34:24.609,341.445,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5352,10:00:54.127,+02:34:23.994,343.396,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5353,10:00:54.000,+02:34:37.537,342.928,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5354,10:00:54.159,+02:34:26.046,343.853,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5355,10:00:54.219,+02:34:26.319,343.179,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5356,10:00:54.547,+02:34:32.338,342.358,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5357,10:00:54.976,+02:34:43.898,344.446,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5358,10:00:54.725,+02:34:33.433,344.583,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5359,10:00:54.305,+02:34:24.130,341.924,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5360,10:00:54.438,+02:34:38.426,343.145,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5361,10:00:54.803,+02:34:40.478,343.921,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5362,10:00:54.429,+02:34:23.446,343.168,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5363,10:00:55.287,+02:34:30.423,344.058,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5364,10:00:55.164,+02:34:27.687,342.837,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5365,10:00:54.009,+02:34:31.518,341.353,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5366,10:00:54.954,+02:34:46.155,343.065,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5367,10:00:54.146,+02:34:41.367,343.887,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5368,10:00:54.337,+02:34:35.348,343.636,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5369,10:00:53.904,+02:34:38.563,343.876,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5370,10:00:54.260,+02:34:44.514,344.583,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5371,10:00:55.118,+02:34:43.146,344.321,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5372,10:00:54.260,+02:34:37.537,342.711,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5373,10:00:55.264,+02:34:28.918,344.389,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5374,10:00:54.438,+02:34:38.426,344.458,6,2,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5375,10:00:53.781,+02:34:38.289,344.366,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5376,10:00:54.858,+02:34:35.280,344.732,1,1,3.0,0.79,0.50,0.21,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5377,10:00:54.073,+02:34:43.624,341.559,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5378,10:00:54.283,+02:34:24.404,344.732,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5379,10:00:55.241,+02:34:31.381,343.134,1,1,3.0,1.00,0.63,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5380,10:00:54.949,+02:34:40.204,344.035,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5381,10:00:55.250,+02:34:30.834,342.552,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5382,10:00:53.922,+02:34:30.697,342.723,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5383,10:00:54.721,+02:34:31.039,344.287,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5384,10:00:54.410,+02:34:35.895,342.529,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5385,10:00:53.730,+02:34:36.032,342.495,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5386,10:00:54.789,+02:34:44.377,343.499,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5387,10:00:54.365,+02:34:36.237,343.613,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5388,10:00:54.096,+02:34:31.928,341.753,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5389,10:00:54.648,+02:34:32.270,341.57,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5390,10:00:54.515,+02:34:22.557,344.412,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5391,10:00:54.725,+02:34:39.589,344.629,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5392,10:00:54.534,+02:34:46.839,343.1,1,1,3.0,1.00,0.63,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5393,10:00:54.529,+02:34:26.661,343.51,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5394,10:00:53.986,+02:34:43.556,343.99,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5395,10:00:55.214,+02:34:38.563,343.727,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5396,10:00:54.214,+02:34:43.693,342.517,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5397,10:00:54.721,+02:34:24.336,343.431,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5398,10:00:55.177,+02:34:43.351,343.305,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5399,10:00:54.931,+02:34:35.485,344.583,0,0,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.5400,10:00:54.972,+02:34:37.742,342.837,0,1,3.0,1.00,0.56,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
