ID,RA,DEC,FREQ,SN,SigmaSN,SigmaSp,P,PE1,PE2,PSim,PSimE1,PSimE2,PPesimistic,PPesimisticE1,PPesimisticE2,PSimPesimistic,PSimPesimisticE1,PSimPesimisticE2
Survey_EL.162,10:00:54.442,+02:34:28.987,344.401,4.4,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.163,10:00:54.474,+02:34:22.762,342.495,4.4,4,0,0.65,0.43,0.35,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.164,10:00:54.447,+02:34:31.791,341.867,4.4,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.165,10:00:55.351,+02:34:32.475,342.985,4.4,0,0,1.00,0.47,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.166,10:00:55.200,+02:34:34.732,342.164,4.4,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.167,10:00:53.849,+02:34:35.348,344.549,4.4,2,0,0.53,0.33,0.47,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.168,10:00:54.986,+02:34:34.664,343.522,4.4,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.169,10:00:54.976,+02:34:37.400,343.248,4.4,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.170,10:00:55.177,+02:34:37.332,343.305,4.3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.171,10:00:54.146,+02:34:39.862,341.981,4.3,1,0,0.36,0.23,0.27,0.00,0.00,0.00,1.00,0.72,0.00,0.00,0.00,0.00
Survey_EL.172,10:00:55.182,+02:34:27.892,342.255,4.3,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.173,10:00:54.976,+02:34:29.534,343.431,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.174,10:00:54.940,+02:34:33.843,341.57,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.175,10:00:54.127,+02:34:45.266,344.538,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.176,10:00:55.027,+02:34:30.081,344.161,4.3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.177,10:00:54.744,+02:34:24.814,343.921,4.3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.178,10:00:55.168,+02:34:27.687,341.741,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.179,10:00:54.981,+02:34:44.787,341.912,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.180,10:00:53.977,+02:34:44.240,344.492,4.3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.181,10:00:54.643,+02:34:33.364,344.766,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.182,10:00:55.104,+02:34:34.596,344.424,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.183,10:00:54.296,+02:34:28.918,344.344,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.184,10:00:54.301,+02:34:25.225,343.967,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.185,10:00:54.798,+02:34:24.472,344.321,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.186,10:00:53.917,+02:34:34.664,344.355,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.187,10:00:55.072,+02:34:39.794,343.373,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.188,10:00:55.036,+02:34:26.661,344.081,4.3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.189,10:00:54.575,+02:34:27.414,342.278,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.190,10:00:54.885,+02:34:23.994,344.07,4.3,4,0,0.96,0.59,0.04,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.191,10:00:54.798,+02:34:23.378,344.013,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.192,10:00:54.164,+02:34:38.494,341.467,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.193,10:00:53.808,+02:34:40.273,341.581,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.194,10:00:54.566,+02:34:22.762,343.967,4.3,0,0,0.31,0.19,0.24,0.00,0.00,0.00,0.97,0.58,0.03,0.00,0.00,0.00
Survey_EL.195,10:00:55.237,+02:34:41.025,341.433,4.3,0,0,0.89,0.57,0.11,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.196,10:00:54.483,+02:34:46.908,341.445,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.197,10:00:54.132,+02:34:30.218,341.821,4.3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.198,10:00:54.776,+02:34:46.224,342.335,4.3,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.199,10:00:54.525,+02:34:23.446,342.483,4.3,2,0,0.75,0.46,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.200,10:00:55.045,+02:34:31.039,344.663,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.201,10:00:54.041,+02:34:26.046,343.499,4.3,1,0,1.00,0.67,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.202,10:00:54.840,+02:34:35.485,344.093,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.203,10:00:53.899,+02:34:38.494,342.198,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.204,10:00:54.566,+02:34:22.694,341.422,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.205,10:00:53.863,+02:34:40.410,344.515,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.206,10:00:53.895,+02:34:38.084,344.446,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.207,10:00:53.922,+02:34:29.534,341.319,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.208,10:00:54.707,+02:34:34.185,343.476,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.209,10:00:55.182,+02:34:40.683,342.905,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.210,10:00:54.100,+02:34:41.983,344.777,4.3,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.211,10:00:55.346,+02:34:36.716,344.697,4.3,0,0,0.31,0.19,0.24,0.00,0.00,0.00,0.97,0.58,0.03,0.00,0.00,0.00
Survey_EL.212,10:00:54.137,+02:34:33.912,344.492,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.213,10:00:55.109,+02:34:30.628,342.426,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.214,10:00:54.059,+02:34:42.872,344.309,4.3,1,0,0.46,0.27,0.32,0.00,0.00,0.00,1.00,0.84,0.00,0.00,0.00,0.00
Survey_EL.215,10:00:55.063,+02:34:29.124,343.727,4.3,1,0,0.39,0.24,0.32,0.00,0.00,0.00,1.00,0.73,0.00,0.00,0.00,0.00
Survey_EL.216,10:00:54.584,+02:34:24.883,341.479,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.217,10:00:54.488,+02:34:23.378,344.229,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.218,10:00:54.369,+02:34:38.152,343.008,4.3,1,0,0.44,0.30,0.36,0.00,0.00,0.00,1.00,0.93,0.00,0.00,0.00,0.00
Survey_EL.219,10:00:54.479,+02:34:33.843,341.855,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.220,10:00:54.022,+02:34:42.393,341.878,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.221,10:00:55.127,+02:34:42.667,344.252,4.3,0,0,0.39,0.24,0.32,0.00,0.00,0.00,1.00,0.73,0.00,0.00,0.00,0.00
Survey_EL.222,10:00:54.849,+02:34:36.032,342.095,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.223,10:00:54.662,+02:34:25.498,342.392,4.3,3,0,0.75,0.46,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.224,10:00:54.379,+02:34:22.831,341.513,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.225,10:00:53.968,+02:34:30.218,341.753,4.3,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.226,10:00:54.616,+02:34:36.306,344.366,4.3,2,0,0.42,0.26,0.33,0.00,0.00,0.00,1.00,0.81,0.00,0.00,0.00,0.00
Survey_EL.227,10:00:54.369,+02:34:38.905,342.118,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.228,10:00:53.858,+02:34:29.534,342.78,4.3,0,0,0.48,0.30,0.43,0.00,0.00,0.00,1.00,0.92,0.00,0.00,0.00,0.00
Survey_EL.229,10:00:54.808,+02:34:27.414,344.275,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.230,10:00:54.552,+02:34:40.615,342.015,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.231,10:00:54.342,+02:34:27.003,342.54,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.232,10:00:54.091,+02:34:28.713,342.392,4.3,1,0,0.91,0.58,0.09,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.233,10:00:54.474,+02:34:37.605,344.218,4.3,0,0,0.42,0.23,0.31,0.00,0.00,0.00,1.00,0.72,0.00,0.00,0.00,0.00
Survey_EL.234,10:00:54.105,+02:34:27.345,344.709,4.3,2,0,0.46,0.27,0.32,0.00,0.00,0.00,1.00,0.84,0.00,0.00,0.00,0.00
Survey_EL.235,10:00:54.926,+02:34:44.377,342.335,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.236,10:00:54.844,+02:34:43.488,342.609,4.3,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.237,10:00:54.096,+02:34:42.735,343.819,4.3,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.238,10:00:54.159,+02:34:37.810,343.008,4.3,2,0,0.75,0.46,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.239,10:00:54.931,+02:34:42.188,342.175,4.3,0,0,0.31,0.19,0.24,0.00,0.00,0.00,0.97,0.58,0.03,0.00,0.00,0.00
Survey_EL.240,10:00:54.666,+02:34:43.214,343.008,4.3,0,0,1.00,0.62,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00
Survey_EL.241,10:00:54.926,+02:34:30.423,341.787,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.242,10:00:53.899,+02:34:35.758,344.344,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.243,10:00:53.895,+02:34:30.560,342.609,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.244,10:00:54.789,+02:34:39.178,344.366,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.245,10:00:54.351,+02:34:35.553,344.287,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.246,10:00:54.123,+02:34:24.267,341.89,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.247,10:00:55.027,+02:34:39.042,342.141,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.248,10:00:54.995,+02:34:32.612,343.921,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.249,10:00:54.392,+02:34:28.987,344.549,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.250,10:00:54.242,+02:34:34.254,341.353,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.251,10:00:55.355,+02:34:33.706,344.789,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.252,10:00:54.242,+02:34:41.162,343.476,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.253,10:00:54.967,+02:34:25.293,344.093,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.254,10:00:54.483,+02:34:27.208,344.743,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.255,10:00:54.693,+02:34:39.999,341.684,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.256,10:00:54.721,+02:34:46.566,343.693,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.257,10:00:54.762,+02:34:42.940,344.503,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.258,10:00:54.986,+02:34:27.824,342.757,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.259,10:00:54.036,+02:34:32.270,344.378,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.260,10:00:54.479,+02:34:23.583,343.134,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.261,10:00:53.959,+02:34:32.065,342.62,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.262,10:00:54.132,+02:34:26.182,344.766,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.263,10:00:54.680,+02:34:24.814,341.627,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.264,10:00:54.730,+02:34:43.351,343.054,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.265,10:00:55.205,+02:34:35.690,343.111,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.266,10:00:54.652,+02:34:39.042,343.841,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.267,10:00:54.050,+02:34:39.247,344.172,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.268,10:00:55.132,+02:34:41.162,342.597,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.269,10:00:53.991,+02:34:36.990,342.769,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.270,10:00:55.168,+02:34:38.358,341.399,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.271,10:00:54.712,+02:34:35.348,344.389,4.2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.272,10:00:54.365,+02:34:47.044,343.853,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.273,10:00:54.159,+02:34:27.756,342.243,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.274,10:00:55.036,+02:34:29.671,343.841,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.275,10:00:54.315,+02:34:46.018,344.229,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.276,10:00:54.274,+02:34:40.204,344.207,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.277,10:00:53.890,+02:34:32.202,344.115,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.278,10:00:53.963,+02:34:33.296,341.547,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.279,10:00:54.976,+02:34:28.098,343.088,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.280,10:00:53.986,+02:34:27.208,344.07,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.281,10:00:54.228,+02:34:34.938,341.65,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.282,10:00:54.967,+02:34:24.883,341.65,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.283,10:00:53.917,+02:34:42.462,343.567,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.284,10:00:55.246,+02:34:39.794,343.02,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.285,10:00:54.552,+02:34:38.836,344.127,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.286,10:00:54.150,+02:34:40.752,342.574,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.287,10:00:55.246,+02:34:32.886,342.814,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.288,10:00:54.703,+02:34:38.631,344.172,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.289,10:00:53.762,+02:34:35.827,344.446,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.290,10:00:54.050,+02:34:24.746,343.545,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.291,10:00:54.881,+02:34:44.787,344.058,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.292,10:00:54.264,+02:34:39.862,343.042,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.293,10:00:54.100,+02:34:41.436,341.764,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.294,10:00:54.159,+02:34:40.068,343.762,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.295,10:00:54.415,+02:34:41.846,341.787,4.2,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.296,10:00:54.931,+02:34:37.537,344.709,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.297,10:00:54.264,+02:34:25.088,341.787,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.298,10:00:54.515,+02:34:42.462,342.346,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.299,10:00:54.735,+02:34:33.843,343.339,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.300,10:00:54.068,+02:34:42.940,343.887,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.301,10:00:54.511,+02:34:44.377,342.152,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.302,10:00:54.899,+02:34:29.055,344.264,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.303,10:00:55.154,+02:34:43.830,341.798,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.304,10:00:54.922,+02:34:32.544,343.99,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.305,10:00:54.990,+02:34:28.166,344.789,4.2,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.306,10:00:55.374,+02:34:35.553,344.321,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.307,10:00:54.054,+02:34:35.074,341.661,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.308,10:00:55.045,+02:34:39.726,344.366,4.2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.309,10:00:54.570,+02:34:45.334,343.944,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.310,10:00:55.177,+02:34:35.895,343.305,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.311,10:00:55.063,+02:34:25.498,343.259,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.312,10:00:54.369,+02:34:43.419,341.696,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.313,10:00:54.506,+02:34:41.094,342.723,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.314,10:00:55.273,+02:34:29.602,341.776,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.315,10:00:55.022,+02:34:43.009,343.408,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.316,10:00:54.721,+02:34:35.964,343.636,4.2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.317,10:00:54.566,+02:34:42.872,341.718,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.318,10:00:55.223,+02:34:36.237,342.94,4.2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.319,10:00:54.821,+02:34:38.631,342.86,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.320,10:00:54.397,+02:34:33.433,342.483,4.2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.321,10:00:54.867,+02:34:38.631,341.319,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Survey_EL.322,10:00:55.072,+02:34:29.397,341.89,4.2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
