#ID RA DEC FREQ SN SigmaSN SigmaSp P PE1 PE2 PSim PSimE1 PSimE2 PPesimistic PPesimisticE1 PPesimisticE2 PSimPesimistic PSimPesimisticE1 PSimPesimisticE2
Survey_EL.5256 10:00:55.104 +02:34:35.074 342.654 3.1 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5257 10:00:54.082 +02:34:28.645 344.172 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5258 10:00:54.401 +02:34:39.247 343.145 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5259 10:00:54.210 +02:34:27.892 344.583 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5260 10:00:55.259 +02:34:38.426 343.271 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5261 10:00:54.374 +02:34:32.270 342.552 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5262 10:00:54.287 +02:34:26.114 344.424 3.1 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5263 10:00:54.264 +02:34:26.798 342.883 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5264 10:00:53.831 +02:34:41.094 342.209 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5265 10:00:54.269 +02:34:45.950 344.412 3.1 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5266 10:00:54.310 +02:34:26.046 343.533 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5267 10:00:54.493 +02:34:23.104 343.442 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5268 10:00:54.762 +02:34:31.518 342.563 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5269 10:00:55.154 +02:34:29.124 341.89 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5270 10:00:55.291 +02:34:40.410 341.97 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5271 10:00:54.744 +02:34:36.921 342.289 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5272 10:00:54.242 +02:34:44.172 343.545 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5273 10:00:54.150 +02:34:35.416 343.225 3.1 1 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5274 10:00:55.045 +02:34:27.072 344.481 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5275 10:00:54.575 +02:34:27.550 341.992 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5276 10:00:54.237 +02:34:25.772 343.727 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5277 10:00:53.863 +02:34:32.544 342.689 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5278 10:00:54.315 +02:34:30.970 342.905 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5279 10:00:55.278 +02:34:35.827 341.707 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5280 10:00:55.132 +02:34:43.488 342.871 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5281 10:00:54.050 +02:34:39.657 344.492 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5282 10:00:54.534 +02:34:25.498 344.093 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5283 10:00:54.045 +02:34:26.935 342.814 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5284 10:00:53.949 +02:34:26.388 342.312 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5285 10:00:55.100 +02:34:28.440 344.618 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5286 10:00:53.844 +02:34:36.648 343.294 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5287 10:00:54.429 +02:34:47.318 341.57 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5288 10:00:53.703 +02:34:32.475 343.636 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5289 10:00:54.356 +02:34:27.140 341.833 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5290 10:00:54.552 +02:34:31.996 344.8 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5291 10:00:54.260 +02:34:28.645 342.769 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5292 10:00:54.077 +02:34:26.046 341.73 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5293 10:00:54.693 +02:34:47.592 342.883 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5294 10:00:55.104 +02:34:34.117 343.853 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5295 10:00:55.273 +02:34:35.758 343.967 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5296 10:00:54.155 +02:34:32.338 344.458 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5297 10:00:53.717 +02:34:38.084 342.46 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5298 10:00:53.945 +02:34:39.110 342.004 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5299 10:00:53.917 +02:34:42.598 342.689 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5300 10:00:55.027 +02:34:34.801 341.764 3.1 1 2 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5301 10:00:54.420 +02:34:23.994 341.604 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5302 10:00:54.182 +02:34:31.449 344.104 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5303 10:00:54.885 +02:34:38.426 342.335 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5304 10:00:54.630 +02:34:25.430 344.229 3.1 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5305 10:00:55.259 +02:34:39.794 343.122 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5306 10:00:54.004 +02:34:35.348 341.524 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5307 10:00:54.310 +02:34:24.883 344.435 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5308 10:00:54.351 +02:34:24.814 343.898 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5309 10:00:54.785 +02:34:38.358 341.456 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5310 10:00:54.287 +02:34:36.921 342.803 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5311 10:00:53.771 +02:34:29.329 341.787 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5312 10:00:55.355 +02:34:34.938 341.581 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5313 10:00:54.634 +02:34:38.631 343.921 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5314 10:00:54.871 +02:34:38.221 342.027 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5315 10:00:54.164 +02:34:41.162 344.252 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5316 10:00:54.689 +02:34:33.501 342.905 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5317 10:00:53.904 +02:34:31.860 342.985 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5318 10:00:54.301 +02:34:25.498 341.502 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5319 10:00:54.036 +02:34:39.862 343.191 3.1 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5320 10:00:54.150 +02:34:27.277 344.035 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5321 10:00:54.995 +02:34:39.247 342.483 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5322 10:00:53.694 +02:34:36.921 342.072 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5323 10:00:54.205 +02:34:42.120 342.563 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5324 10:00:54.739 +02:34:41.504 342.894 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5325 10:00:54.114 +02:34:35.622 341.73 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5326 10:00:55.177 +02:34:36.648 341.616 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5327 10:00:54.657 +02:34:27.003 343.556 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5328 10:00:54.817 +02:34:32.749 344.709 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5329 10:00:54.753 +02:34:35.280 344.332 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5330 10:00:54.228 +02:34:34.254 341.524 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5331 10:00:54.196 +02:34:27.003 341.992 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5332 10:00:55.205 +02:34:38.426 343.693 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5333 10:00:54.935 +02:34:26.251 344.332 3.1 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5334 10:00:55.164 +02:34:41.641 343.636 3.1 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5335 10:00:55.237 +02:34:29.397 342.118 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5336 10:00:54.698 +02:34:43.830 344.8 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5337 10:00:55.164 +02:34:39.042 342.574 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5338 10:00:54.525 +02:34:26.251 342.266 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5339 10:00:55.008 +02:34:43.966 344.355 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5340 10:00:54.511 +02:34:34.938 341.821 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5341 10:00:55.223 +02:34:32.612 343.282 3.1 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5342 10:00:53.762 +02:34:38.221 341.901 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5343 10:00:54.611 +02:34:28.782 342.803 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5344 10:00:54.543 +02:34:27.277 344.446 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5345 10:00:54.155 +02:34:28.303 343.442 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5346 10:00:53.794 +02:34:37.537 344.401 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5347 10:00:55.173 +02:34:32.407 342.609 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5348 10:00:54.255 +02:34:37.605 344.184 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5349 10:00:54.561 +02:34:43.624 343.396 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5350 10:00:55.031 +02:34:36.853 344.446 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5351 10:00:54.602 +02:34:36.784 342.072 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5352 10:00:54.830 +02:34:42.051 342.563 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5353 10:00:54.543 +02:34:33.775 344.389 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5354 10:00:54.757 +02:34:32.270 344.332 3.1 0 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5355 10:00:53.758 +02:34:30.970 344.503 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5356 10:00:54.945 +02:34:38.152 342.689 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5357 10:00:53.858 +02:34:34.801 344.047 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5358 10:00:54.474 +02:34:30.355 342.129 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5359 10:00:54.127 +02:34:43.693 342.723 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5360 10:00:54.908 +02:34:26.935 343.716 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5361 10:00:54.050 +02:34:35.758 341.97 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5362 10:00:54.707 +02:34:27.208 343.99 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5363 10:00:54.287 +02:34:37.674 344.595 3.1 1 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5364 10:00:54.246 +02:34:27.892 343.339 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5365 10:00:54.424 +02:34:30.492 342.746 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5366 10:00:53.854 +02:34:35.143 342.757 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5367 10:00:54.465 +02:34:31.791 343.978 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5368 10:00:55.100 +02:34:39.247 344.458 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5369 10:00:55.072 +02:34:38.905 341.547 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5370 10:00:54.150 +02:34:42.325 344.789 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5371 10:00:54.648 +02:34:44.924 342.848 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5372 10:00:54.497 +02:34:47.728 343.967 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5373 10:00:55.196 +02:34:36.784 341.707 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5374 10:00:54.716 +02:34:28.850 341.958 3.1 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5375 10:00:53.735 +02:34:36.648 344.275 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5376 10:00:54.132 +02:34:38.563 341.513 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5377 10:00:54.191 +02:34:34.527 344.15 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5378 10:00:54.967 +02:34:40.820 343.088 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5379 10:00:55.027 +02:34:33.022 344.743 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5380 10:00:54.383 +02:34:41.709 343.727 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5381 10:00:54.762 +02:34:45.608 341.57 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5382 10:00:54.105 +02:34:42.462 344.526 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5383 10:00:54.424 +02:34:33.433 344.241 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5384 10:00:54.032 +02:34:31.039 343.647 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5385 10:00:54.146 +02:34:36.784 342.175 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5386 10:00:54.625 +02:34:38.494 341.502 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5387 10:00:55.091 +02:34:42.188 343.453 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5388 10:00:54.625 +02:34:43.556 343.579 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5389 10:00:54.210 +02:34:24.199 344.138 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5390 10:00:54.438 +02:34:30.560 341.673 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5391 10:00:54.191 +02:34:26.935 344.492 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5392 10:00:54.986 +02:34:26.388 343.316 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5393 10:00:54.292 +02:34:29.876 342.586 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5394 10:00:54.840 +02:34:42.667 341.33 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5395 10:00:53.904 +02:34:38.016 342.677 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5396 10:00:55.018 +02:34:28.713 341.833 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5397 10:00:54.310 +02:34:29.739 344.287 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5398 10:00:54.753 +02:34:27.482 343.647 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5399 10:00:54.849 +02:34:44.514 342.723 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5400 10:00:53.826 +02:34:33.364 344.789 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5401 10:00:54.009 +02:34:41.094 344.64 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5402 10:00:54.794 +02:34:46.429 342.015 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5403 10:00:53.904 +02:34:40.136 341.433 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5404 10:00:54.483 +02:34:31.723 341.81 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5405 10:00:54.511 +02:34:36.784 344.777 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5406 10:00:54.648 +02:34:47.044 344.127 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5407 10:00:54.347 +02:34:35.211 341.49 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5408 10:00:54.397 +02:34:28.576 341.387 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5409 10:00:54.091 +02:34:27.003 343.191 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5410 10:00:54.931 +02:34:41.504 342.483 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5411 10:00:54.630 +02:34:25.430 341.342 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5412 10:00:54.050 +02:34:40.957 341.947 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5413 10:00:54.967 +02:34:32.270 344.115 3.1 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.5414 10:00:54.634 +02:34:30.286 342.186 3.1 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
